id;the_geom;IdINSPIRE;Id_carr1km;I_est_cr;Id_carr_n;Groupe;Depcom;I_pauv;Id_car2010;Ind;Men;Men_pauv;Men_1ind;Men_5ind;Men_prop;Men_fmp;Ind_snv;Men_surf;Men_coll;Men_mais;Log_av45;Log_45_70;Log_70_90;Log_ap90;Log_inc;Log_soc;Ind_0_3;Ind_4_5;Ind_6_10;Ind_11_17;Ind_18_24;Ind_25_39;Ind_40_54;Ind_55_64;Ind_65_79;Ind_80p;Ind_inc;I_est_1km
carreau_pop_v2.288;MULTIPOLYGON (((1026171.391871365 6280871.741936826, 1026153.7436201364 6281071.508761757, 1026352.5238688588 6281089.606343401, 1026370.1722160329 6280889.839480973, 1026171.391871365 6280871.741936826)));CRS3035RES200mN2276200E4081000;CRS3035RES1000mN2276000E4081000;0;CRS3035RES1000mN2276000E4081000;440142;06029;0;CRS3035RES200mN2276200E4081000;120.0;67.0;9.0;28.0;1.0;48.0;8.0;4121453.8;7083.0;63.0;4.0;7.0;0.0;1.0;59.0;0.0;0.0;2.0;3.0;1.0;7.0;3.0;4.0;15.0;13.0;45.0;25.0;2.0;0
carreau_pop_v2.289;MULTIPOLYGON (((1025650.292181212 6282233.901372775, 1025632.643299178 6282433.664242165, 1025831.422958785 6282451.762805115, 1025849.0719358289 6282251.9998980155, 1025650.292181212 6282233.901372775)));CRS3035RES200mN2277600E4080600;CRS3035RES1000mN2277000E4080000;1;CRS3035RES1000mN2277000E4080000;440143;06029;0;CRS3035RES200mN2277600E4080600;13.0;5.9;1.5;1.3;0.0;2.8;1.1;352842.7;1635.0;1.5;4.4;1.1;1.1;1.7;2.0;0.0;0.0;0.4;0.2;0.2;0.9;0.8;2.0;2.8;2.2;2.2;0.9;0.4;0
carreau_pop_v2.290;MULTIPOLYGON (((1022306.3244403461 6281526.645397968, 1022288.6774149849 6281726.408728709, 1022487.4579435366 6281744.513319831, 1022505.1050643653 6281544.749950782, 1022306.3244403461 6281526.645397968)));CRS3035RES200mN2277200E4077200;CRS3035RES1000mN2277000E4077000;1;CRS3035RES1000mN2277000E4077000;439974;06029;0;CRS3035RES200mN2277200E4077200;4.0;1.6;0.2;0.2;0.0;1.3;0.2;133601.0;199.0;0.1;1.5;0.4;0.2;0.2;0.8;0.0;0.0;0.0;0.0;0.2;0.6;0.1;0.2;0.6;0.8;1.0;0.3;0.2;0
carreau_pop_v2.291;MULTIPOLYGON (((1022809.766434765 6280364.262050052, 1022792.1199357505 6280564.028787326, 1022990.9009582736 6280582.132431301, 1023008.547553555 6280382.365655913, 1022809.766434765 6280364.262050052)));CRS3035RES200mN2276000E4077600;CRS3035RES1000mN2276000E4077000;0;CRS3035RES1000mN2276000E4077000;439995;06029;0;CRS3035RES200mN2276000E4077600;78.0;42.0;3.0;25.0;2.0;22.0;7.0;2192345.2;3272.0;36.0;6.0;6.0;4.0;0.0;32.0;0.0;0.0;2.0;2.0;5.0;3.0;6.0;13.0;16.0;7.0;11.0;10.0;3.0;0
carreau_pop_v2.292;MULTIPOLYGON (((1019616.2960971312 6282489.822208753, 1019598.649583298 6282689.581715044, 1019797.4300718143 6282707.691206464, 1019815.0766804363 6282507.931661265, 1019616.2960971312 6282489.822208753)));CRS3035RES200mN2278400E4074600;CRS3035RES1000mN2278000E4074000;0;CRS3035RES1000mN2278000E4074000;441278;06029;0;CRS3035RES200mN2278400E4074600;165.0;50.0;3.0;2.0;5.0;36.0;3.0;5009413.7;5234.0;0.0;50.0;0.0;0.0;0.0;50.0;0.0;12.0;9.0;7.0;12.0;19.0;8.0;26.0;31.0;27.0;17.0;3.0;6.0;0
carreau_pop_v2.293;MULTIPOLYGON (((1025217.435051725 6282597.228279326, 1025199.7861238911 6282796.989966563, 1025398.565672762 6282815.089323383, 1025416.2146953538 6282615.327598325, 1025217.435051725 6282597.228279326)));CRS3035RES200mN2278000E4080200;CRS3035RES1000mN2278000E4080000;0;CRS3035RES1000mN2278000E4080000;441527;06030;0;CRS3035RES200mN2278000E4080200;148.5;75.0;3.0;33.0;2.0;54.0;9.0;4418144.6;5619.0;71.0;4.0;1.0;0.0;14.0;60.0;0.0;0.0;6.0;1.0;4.5;10.0;11.0;28.0;29.0;20.0;22.0;14.0;3.0;0
carreau_pop_v2.294;MULTIPOLYGON (((1025451.512387156 6282215.802488455, 1025433.8636001428 6282415.565320092, 1025632.643299178 6282433.664242165, 1025650.292181212 6282233.901372775, 1025451.512387156 6282215.802488455)));CRS3035RES200mN2277600E4080400;CRS3035RES1000mN2277000E4080000;0;CRS3035RES1000mN2277000E4080000;440144;06029;0;CRS3035RES200mN2277600E4080400;28.0;15.0;3.0;7.0;1.0;13.0;1.0;920064.7;2391.0;12.0;3.0;1.0;6.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;4.0;17.0;2.0;0.0;0
carreau_pop_v2.295;MULTIPOLYGON (((1026281.9293094677 6281888.668245464, 1026264.2803768138 6282088.432335259, 1026463.0601085874 6282106.529745659, 1026480.7091364922 6281906.765618305, 1026281.9293094677 6281888.668245464)));CRS3035RES200mN2277200E4081200;CRS3035RES1000mN2277000E4081000;1;CRS3035RES1000mN2277000E4081000;440123;06029;0;CRS3035RES200mN2277200E4081200;6.0;2.4;0.1;0.6;0.2;1.5;0.2;197564.1;658.6;0.2;2.2;0.3;0.7;0.8;0.6;0.0;0.0;0.2;0.0;0.2;0.5;0.3;0.7;1.0;1.2;1.0;0.8;0.1;0
carreau_pop_v2.296;MULTIPOLYGON (((1025592.6984465152 6280617.679883938, 1025575.0506007534 6280817.44715145, 1025773.8310637851 6280835.545772065, 1025791.479005662 6280635.778466957, 1025592.6984465152 6280617.679883938)));CRS3035RES200mN2276000E4080400;CRS3035RES1000mN2276000E4080000;0;CRS3035RES1000mN2276000E4080000;440180;06029;0;CRS3035RES200mN2276000E4080400;321.0;206.0;44.0;125.0;3.0;117.0;15.0;7157034.5;11995.0;204.0;2.0;55.0;71.0;14.0;66.0;0.0;0.0;1.0;2.0;7.0;16.0;15.0;36.0;50.0;47.0;79.0;66.0;2.0;0
carreau_pop_v2.297;MULTIPOLYGON (((1025791.479005662 6280635.778466957, 1025773.8310637851 6280835.545772065, 1025972.6114873023 6280853.644033858, 1025990.2595252842 6280653.876691188, 1025791.479005662 6280635.778466957)));CRS3035RES200mN2276000E4080600;CRS3035RES1000mN2276000E4080000;0;CRS3035RES1000mN2276000E4080000;440176;06029;0;CRS3035RES200mN2276000E4080600;237.5;140.0;17.0;73.0;1.0;83.0;10.0;6131767.6;8184.0;130.0;10.0;8.0;79.0;18.0;35.0;0.0;0.0;3.5;5.0;8.0;7.0;8.0;25.0;39.0;26.0;67.0;47.0;2.0;0
carreau_pop_v2.298;MULTIPOLYGON (((1025990.2595252842 6280653.876691188, 1025972.6114873023 6280853.644033858, 1026171.391871365 6280871.741936826, 1026189.0400054404 6280671.974556635, 1025990.2595252842 6280653.876691188)));CRS3035RES200mN2276000E4080800;CRS3035RES1000mN2276000E4080000;0;CRS3035RES1000mN2276000E4080000;440164;06029;0;CRS3035RES200mN2276000E4080800;110.0;61.0;8.0;28.0;2.0;44.0;7.0;3084022.0;5395.0;50.0;11.0;15.0;4.0;11.0;31.0;0.0;0.0;2.0;0.0;2.0;6.0;5.0;6.0;19.0;21.0;27.0;18.0;4.0;0
carreau_pop_v2.299;MULTIPOLYGON (((1026189.0400054404 6280671.974556635, 1026171.391871365 6280871.741936826, 1026370.1722160329 6280889.839480973, 1026387.8204461915 6280690.072063293, 1026189.0400054404 6280671.974556635)));CRS3035RES200mN2276000E4081000;CRS3035RES1000mN2276000E4081000;0;CRS3035RES1000mN2276000E4081000;440141;06029;0;CRS3035RES200mN2276000E4081000;120.5;60.0;10.0;22.0;1.0;33.0;2.0;3579870.1;4622.0;54.0;6.0;8.0;28.0;3.0;21.0;0.0;0.0;3.5;2.0;6.0;4.0;1.0;20.0;23.0;19.0;31.0;9.0;2.0;0
carreau_pop_v2.300;MULTIPOLYGON (((1026750.08424839 6281125.800430108, 1026732.4355925864 6281325.566812464, 1026931.2156277387 6281343.663354932, 1026948.8643793196 6281143.896935158, 1026750.08424839 6281125.800430108)));CRS3035RES200mN2276400E4081600;CRS3035RES1000mN2276000E4081000;1;CRS3035RES1000mN2276000E4081000;440131;06029;0;CRS3035RES200mN2276400E4081600;1.0;0.4;0.0;0.1;0.0;0.2;0.0;32830.3;94.3;0.1;0.3;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0
carreau_pop_v2.301;MULTIPOLYGON (((1019019.9540998299 6282435.491696089, 1019002.3078704285 6282635.251085442, 1019201.0884826651 6282653.36165453, 1019218.7348068883 6282453.60222616, 1019019.9540998299 6282435.491696089)));CRS3035RES200mN2278400E4074000;CRS3035RES1000mN2278000E4074000;1;CRS3035RES1000mN2278000E4074000;441274;06029;0;CRS3035RES200mN2278400E4074000;6.0;2.2;0.3;0.5;0.2;1.3;0.2;137617.8;170.5;1.4;0.8;0.4;0.5;0.4;0.9;0.0;0.0;0.6;0.3;0.2;0.3;0.3;1.2;1.0;0.6;1.0;0.3;0.2;0
carreau_pop_v2.302;MULTIPOLYGON (((1019417.5154726353 6282471.712397046, 1019399.8690536019 6282671.471864399, 1019598.649583298 6282689.581715044, 1019616.2960971312 6282489.822208753, 1019417.5154726353 6282471.712397046)));CRS3035RES200mN2278400E4074400;CRS3035RES1000mN2278000E4074000;0;CRS3035RES1000mN2278000E4074000;441284;06029;0;CRS3035RES200mN2278400E4074400;397.0;160.0;22.0;43.0;15.0;31.0;36.0;7765519.1;10846.0;156.0;4.0;0.0;0.0;0.0;160.0;0.0;90.0;31.0;15.0;40.0;40.0;27.0;95.0;89.0;33.0;19.0;1.0;7.0;0
carreau_pop_v2.303;MULTIPOLYGON (((1020013.8572226095 6282526.040754594, 1019996.2105192101 6282725.8003386585, 1020194.9909255456 6282743.909111625, 1020212.6377237116 6282544.1494887285, 1020013.8572226095 6282526.040754594)));CRS3035RES200mN2278400E4075000;CRS3035RES1000mN2278000E4075000;0;CRS3035RES1000mN2278000E4075000;441288;06029;0;CRS3035RES200mN2278400E4075000;81.0;32.0;4.0;9.0;3.0;1.0;8.0;1424236.7;2080.0;29.0;3.0;3.0;0.0;0.0;29.0;0.0;24.0;3.0;8.0;9.0;8.0;4.0;21.0;15.0;7.0;4.0;2.0;0.0;0
carreau_pop_v2.304;MULTIPOLYGON (((1020212.6377237116 6282544.1494887285, 1020194.9909255456 6282743.909111625, 1020393.7712908799 6282762.017525364, 1020411.4181838022 6282562.2578636715, 1020212.6377237116 6282544.1494887285)));CRS3035RES200mN2278400E4075200;CRS3035RES1000mN2278000E4075000;0;CRS3035RES1000mN2278000E4075000;441297;06029;0;CRS3035RES200mN2278400E4075200;948.0;346.0;47.0;78.0;44.0;214.0;64.0;1.80714081E7;24891.0;346.0;0.0;25.0;0.0;315.0;6.0;0.0;56.0;52.5;25.5;63.0;127.5;67.5;150.0;209.0;97.0;100.0;44.0;12.0;0
carreau_pop_v2.305;MULTIPOLYGON (((1026043.2029357553 6280054.571329089, 1026025.5552494838 6280254.340339042, 1026224.335922238 6280272.438129504, 1026241.9837050136 6280072.669082083, 1026043.2029357553 6280054.571329089)));CRS3035RES200mN2275400E4080800;CRS3035RES1000mN2275000E4080000;0;CRS3035RES4000mN2272000E4080000;438524;06029;0;CRS3035RES200mN2275400E4080800;301.5;200.0;37.0;118.0;1.0;122.0;16.0;7868616.7;14254.0;182.0;18.0;41.0;93.0;53.0;12.0;1.0;0.0;6.0;2.0;5.0;9.5;6.0;27.0;43.0;34.0;95.0;73.0;1.0;0
carreau_pop_v2.306;MULTIPOLYGON (((1026838.3257764018 6280126.960189016, 1026820.6777041786 6280326.729348603, 1027019.4582195843 6280344.825704203, 1027037.1063882688 6280145.0565073015, 1026838.3257764018 6280126.960189016)));CRS3035RES200mN2275400E4081600;CRS3035RES1000mN2275000E4081000;0;CRS3035RES4000mN2272000E4080000;438530;06029;0;CRS3035RES200mN2275400E4081600;67.0;41.0;9.0;19.0;0.0;23.0;3.0;2008540.0;3397.0;40.0;1.0;3.0;16.0;8.0;14.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;14.0;6.0;25.0;16.0;1.0;0
carreau_pop_v2.307;MULTIPOLYGON (((1026007.9074460022 6280454.108792995, 1025990.2595252842 6280653.876691188, 1026189.0400054404 6280671.974556635, 1026206.6880223891 6280472.20662094, 1026007.9074460022 6280454.108792995)));CRS3035RES200mN2275800E4080800;CRS3035RES1000mN2275000E4080000;0;CRS3035RES4000mN2272000E4080000;438522;06029;0;CRS3035RES200mN2275800E4080800;231.0;132.0;17.0;68.0;4.0;89.0;4.0;6581044.1;9791.0;125.0;7.0;39.0;1.0;74.0;18.0;0.0;0.0;6.0;1.0;3.0;8.0;5.0;21.0;21.0;27.0;75.0;58.0;6.0;0
carreau_pop_v2.308;MULTIPOLYGON (((1020371.4534468066 6280746.287960305, 1020353.8077404003 6280946.0525705395, 1020552.5889634623 6280964.160635832, 1020570.2347658554 6280764.395986975, 1020371.4534468066 6280746.287960305)));CRS3035RES200mN2276600E4075200;CRS3035RES1000mN2276000E4075000;1;CRS3035RES1000mN2276000E4075000;439944;06029;0;CRS3035RES200mN2276600E4075200;13.0;4.9;0.9;0.7;0.2;0.0;0.9;289258.5;369.3;4.7;0.2;1.6;0.0;0.3;3.0;0.0;0.0;0.9;0.2;1.1;1.3;0.2;2.3;3.7;1.9;0.2;0.3;0.9;0
carreau_pop_v2.309;MULTIPOLYGON (((1021365.3596321475 6280836.824505056, 1021347.7134459154 6281036.58930802, 1021546.49446438 6281054.6955788145, 1021564.1407465445 6280854.930737417, 1021365.3596321475 6280836.824505056)));CRS3035RES200mN2276600E4076200;CRS3035RES1000mN2276000E4076000;0;CRS3035RES1000mN2276000E4076000;440014;06029;0;CRS3035RES200mN2276600E4076200;147.0;69.0;11.0;27.0;6.0;53.0;7.0;3150255.7;5204.0;47.0;22.0;18.0;4.0;30.0;17.0;0.0;0.0;5.0;0.0;6.0;9.0;9.0;12.0;33.0;31.0;19.0;14.0;9.0;0
carreau_pop_v2.310;MULTIPOLYGON (((1023551.9496591116 6281035.973323135, 1023534.3024182213 6281235.738546827, 1023733.0829918426 6281253.840869601, 1023750.7303285459 6281054.075607887, 1023551.9496591116 6281035.973323135)));CRS3035RES200mN2276600E4078400;CRS3035RES1000mN2276000E4078000;0;CRS3035RES1000mN2276000E4078000;440060;06029;0;CRS3035RES200mN2276600E4078400;151.5;77.0;13.0;28.0;3.0;42.0;20.0;3369730.3;5372.0;67.0;10.0;40.0;11.0;0.0;25.0;1.0;0.0;2.0;5.0;6.0;12.5;9.0;14.0;42.0;12.0;25.0;20.0;4.0;0
carreau_pop_v2.311;MULTIPOLYGON (((1023750.7303285459 6281054.075607887, 1023733.0829918426 6281253.840869601, 1023931.8635253834 6281271.942833456, 1023949.5109578884 6281072.177533751, 1023750.7303285459 6281054.075607887)));CRS3035RES200mN2276600E4078600;CRS3035RES1000mN2276000E4078000;0;CRS3035RES1000mN2276000E4078000;440067;06029;0;CRS3035RES200mN2276600E4078600;350.5;179.0;36.0;85.0;9.0;95.0;22.0;8059102.1;11594.0;166.0;13.0;77.0;51.0;7.0;43.0;1.0;5.0;12.5;5.0;20.5;30.5;12.0;64.0;69.0;50.0;52.0;27.0;8.0;0
carreau_pop_v2.312;MULTIPOLYGON (((1023949.5109578884 6281072.177533751, 1023931.8635253834 6281271.942833456, 1024130.644018903 6281290.04443839, 1024148.2915471992 6281090.279100736, 1023949.5109578884 6281072.177533751)));CRS3035RES200mN2276600E4078800;CRS3035RES1000mN2276000E4078000;0;CRS3035RES1000mN2276000E4078000;440065;06029;0;CRS3035RES200mN2276600E4078800;359.5;177.0;26.0;79.0;9.0;90.0;21.0;8183077.4;10813.0;150.0;27.0;104.0;10.0;23.0;38.0;2.0;0.0;11.0;10.0;12.0;34.5;19.0;58.0;72.0;41.0;69.0;28.0;5.0;0
carreau_pop_v2.313;MULTIPOLYGON (((1027129.9956237576 6281361.759538489, 1027112.3466598884 6281561.52544095, 1027311.1265212146 6281579.621302958, 1027328.7755807025 6281379.8553631455, 1027129.9956237576 6281361.759538489)));CRS3035RES200mN2276600E4082000;CRS3035RES1000mN2276000E4082000;1;CRS3035RES1000mN2276000E4082000;440192;06155;0;CRS3035RES200mN2276600E4082000;5.0;2.3;0.4;0.7;0.1;1.5;0.3;145596.6;331.4;1.0;1.3;0.4;0.6;1.0;0.3;0.0;0.0;0.1;0.1;0.2;0.2;0.2;0.5;1.1;0.5;1.5;0.5;0.1;0
carreau_pop_v2.314;MULTIPOLYGON (((1023587.2437839645 6280636.441210411, 1023569.596781017 6280836.207544408, 1023768.377546401 6280854.309791152, 1023786.0246454352 6280654.543419164, 1023587.2437839645 6280636.441210411)));CRS3035RES200mN2276200E4078400;CRS3035RES1000mN2276000E4078000;0;CRS3035RES1000mN2276000E4078000;440068;06029;0;CRS3035RES200mN2276200E4078400;326.0;188.0;30.0;101.0;5.0;87.0;23.0;6812083.4;9777.0;186.0;2.0;29.0;8.0;81.0;70.0;0.0;17.0;7.0;4.0;11.0;26.5;13.5;48.0;65.0;43.0;65.0;41.0;2.0;0
carreau_pop_v2.315;MULTIPOLYGON (((1023786.0246454352 6280654.543419164, 1023768.377546401 6280854.309791152, 1023967.1582716824 6280872.411679053, 1023984.8054667921 6280672.645269115, 1023786.0246454352 6280654.543419164)));CRS3035RES200mN2276200E4078600;CRS3035RES1000mN2276000E4078000;0;CRS3035RES1000mN2276000E4078000;440071;06029;0;CRS3035RES200mN2276200E4078600;400.0;237.0;45.0;129.0;6.0;56.0;27.0;7570579.5;12682.0;234.0;3.0;50.0;113.0;20.0;52.0;2.0;116.0;8.0;6.0;16.5;25.0;15.5;53.0;67.0;42.0;107.0;58.0;2.0;0
carreau_pop_v2.316;MULTIPOLYGON (((1024183.5862480955 6280690.746760257, 1024165.9389569212 6280890.513208103, 1024364.7196021773 6280908.614378308, 1024382.3669894056 6280708.847892585, 1024183.5862480955 6280690.746760257)));CRS3035RES200mN2276200E4079000;CRS3035RES1000mN2276000E4079000;0;CRS3035RES1000mN2276000E4079000;440082;06029;0;CRS3035RES200mN2276200E4079000;292.5;167.0;45.0;92.0;3.0;57.0;25.0;6266061.7;8006.0;165.0;2.0;114.0;6.0;23.0;23.0;1.0;0.0;6.5;4.0;10.0;22.5;13.5;56.0;54.0;37.0;58.0;25.0;6.0;0
carreau_pop_v2.317;MULTIPOLYGON (((1026370.1722160329 6280889.839480973, 1026352.5238688588 6281089.606343401, 1026551.3040782564 6281107.703566185, 1026568.9525213664 6280907.936666288, 1026370.1722160329 6280889.839480973)));CRS3035RES200mN2276200E4081200;CRS3035RES1000mN2276000E4081000;0;CRS3035RES1000mN2276000E4081000;440139;06029;0;CRS3035RES200mN2276200E4081200;79.0;48.0;10.0;26.0;0.0;25.0;7.0;2104889.3;3978.0;38.0;10.0;11.0;0.0;35.0;1.0;1.0;0.0;1.0;1.0;2.0;3.0;3.0;12.0;17.0;16.0;14.0;7.0;3.0;0
carreau_pop_v2.318;MULTIPOLYGON (((1025826.774537243 6280236.242189868, 1025809.1268301393 6280436.010606302, 1026007.9074460022 6280454.108792995, 1026025.5552494838 6280254.340339042, 1025826.774537243 6280236.242189868)));CRS3035RES200mN2275600E4080600;CRS3035RES1000mN2275000E4080000;0;CRS3035RES4000mN2272000E4080000;438523;06029;0;CRS3035RES200mN2275600E4080600;301.5;190.0;39.0;115.0;4.0;94.0;15.0;6801544.0;11190.0;187.0;3.0;10.0;58.0;16.0;105.0;1.0;0.0;8.0;5.0;8.0;7.5;9.0;34.0;48.0;32.0;75.0;74.0;1.0;0
carreau_pop_v2.319;MULTIPOLYGON (((1023101.4466941511 6281599.061455315, 1023083.799286985 6281798.824939056, 1023282.579654265 6281816.928094082, 1023300.2271568556 6281617.164572179, 1023101.4466941511 6281599.061455315)));CRS3035RES200mN2277200E4078000;CRS3035RES1000mN2277000E4078000;0;CRS3035RES1000mN2277000E4078000;440036;06029;0;CRS3035RES200mN2277200E4078000;193.0;99.0;14.0;45.0;3.0;71.0;12.0;3732593.7;5477.0;99.0;0.0;0.0;0.0;38.0;61.0;0.0;0.0;11.0;6.0;8.0;13.0;2.0;37.0;43.0;18.0;37.0;15.0;3.0;0
carreau_pop_v2.320;MULTIPOLYGON (((1023406.1096701028 6280418.571791334, 1023388.4628823207 6280618.338642843, 1023587.2437839645 6280636.441210411, 1023604.8906679805 6280436.674320896, 1023406.1096701028 6280418.571791334)));CRS3035RES200mN2276000E4078200;CRS3035RES1000mN2276000E4078000;0;CRS3035RES1000mN2276000E4078000;440057;06029;0;CRS3035RES200mN2276000E4078200;75.0;48.0;6.0;28.0;1.0;26.0;1.0;1924393.0;3156.0;46.0;2.0;0.0;3.0;18.0;27.0;0.0;0.0;1.0;0.0;3.0;2.0;1.0;8.0;7.0;9.0;33.0;11.0;0.0;0
carreau_pop_v2.321;MULTIPOLYGON (((1022610.9852755514 6280346.158085429, 1022593.3388728143 6280545.9247845495, 1022792.1199357505 6280564.028787326, 1022809.766434765 6280364.262050052, 1022610.9852755514 6280346.158085429)));CRS3035RES200mN2276000E4077400;CRS3035RES1000mN2276000E4077000;0;CRS3035RES1000mN2276000E4077000;440004;06029;0;CRS3035RES200mN2276000E4077400;165.5;104.0;20.0;68.0;3.0;32.0;7.0;3027546.9;3862.0;103.0;1.0;43.0;0.0;18.0;43.0;0.0;0.0;4.0;2.5;2.0;17.0;9.0;27.0;45.0;14.0;32.0;13.0;0.0;0
carreau_pop_v2.322;MULTIPOLYGON (((1019815.0766804363 6282507.931661265, 1019797.4300718143 6282707.691206464, 1019996.2105192101 6282725.8003386585, 1020013.8572226095 6282526.040754594, 1019815.0766804363 6282507.931661265)));CRS3035RES200mN2278400E4074800;CRS3035RES1000mN2278000E4074000;0;CRS3035RES1000mN2278000E4074000;441286;06029;0;CRS3035RES200mN2278400E4074800;535.0;216.0;38.0;55.0;22.0;57.0;54.0;9757687.8;13879.0;194.0;22.0;3.0;1.0;18.0;194.0;0.0;102.0;34.0;22.0;43.0;57.0;38.0;118.0;128.0;46.0;31.0;11.0;7.0;0
carreau_pop_v2.323;MULTIPOLYGON (((1025380.9165323412 6283014.850495514, 1025363.2672740648 6283214.611114952, 1025562.046594386 6283232.71018821, 1025579.6959471356 6283032.949530948, 1025380.9165323412 6283014.850495514)));CRS3035RES200mN2278400E4080400;CRS3035RES1000mN2278000E4080000;0;CRS3035RES1000mN2278000E4080000;441521;06030;0;CRS3035RES200mN2278400E4080400;62.0;30.0;7.0;11.0;0.0;15.0;8.0;1806348.1;3305.0;22.0;8.0;2.0;4.0;22.0;2.0;0.0;0.0;2.0;1.0;2.0;6.0;5.0;3.0;24.0;5.0;7.0;5.0;2.0;0
carreau_pop_v2.324;MULTIPOLYGON (((1025579.6959471356 6283032.949530948, 1025562.046594386 6283232.71018821, 1025760.8258753219 6283250.808902202, 1025778.475322534 6283051.048207149, 1025579.6959471356 6283032.949530948)));CRS3035RES200mN2278400E4080600;CRS3035RES1000mN2278000E4080000;1;CRS3035RES1000mN2278000E4080000;441517;06030;0;CRS3035RES200mN2278400E4080600;5.0;1.9;0.3;0.5;0.3;1.3;0.1;144628.2;378.4;0.0;1.9;0.1;0.4;0.8;0.6;0.0;0.0;0.0;0.1;0.1;0.5;0.5;0.2;1.1;1.0;0.7;0.5;0.3;0
carreau_pop_v2.325;MULTIPOLYGON (((1025071.601159404 6281979.8403328555, 1025053.9526804878 6282179.603642568, 1025252.7325536013 6282197.703245052, 1025270.3811276967 6281997.939897532, 1025071.601159404 6281979.8403328555)));CRS3035RES200mN2277400E4080000;CRS3035RES1000mN2277000E4080000;0;CRS3035RES1000mN2277000E4080000;440160;06029;0;CRS3035RES200mN2277400E4080000;352.0;178.0;20.0;74.0;4.0;92.0;16.0;9119866.0;13410.0;169.0;9.0;40.0;5.0;63.0;70.0;0.0;0.0;17.0;7.5;10.5;20.5;17.0;62.5;68.0;50.0;55.0;34.0;10.0;0
carreau_pop_v2.326;MULTIPOLYGON (((1020062.1164361463 6279711.239830447, 1020044.4715287145 6279911.007142633, 1020243.2533154468 6279929.115732437, 1020260.8983195715 6279729.348381649, 1020062.1164361463 6279711.239830447)));CRS3035RES200mN2275600E4074800;CRS3035RES1000mN2275000E4074000;1;CRS3035RES1000mN2275000E4074000;438499;06029;0;CRS3035RES200mN2275600E4074800;3.0;1.9;0.3;1.1;0.0;0.8;0.2;71495.4;82.0;1.9;0.0;0.6;0.1;0.0;1.2;0.0;0.0;0.1;0.0;0.1;0.0;0.1;0.6;0.7;0.6;0.6;0.2;0.0;0
carreau_pop_v2.327;MULTIPOLYGON (((1023300.2271568556 6281617.164572179, 1023282.579654265 6281816.928094082, 1023481.3599813769 6281835.030890078, 1023499.0075793806 6281635.267330059, 1023300.2271568556 6281617.164572179)));CRS3035RES200mN2277200E4078200;CRS3035RES1000mN2277000E4078000;1;CRS3035RES1000mN2277000E4078000;440029;06029;0;CRS3035RES200mN2277200E4078200;10.0;3.4;0.9;0.4;0.4;2.6;0.4;192047.2;352.6;1.1;2.3;1.9;1.3;0.0;0.2;0.0;0.0;0.5;0.2;0.8;0.4;0.2;1.9;2.4;1.7;0.4;0.9;0.6;0
carreau_pop_v2.328;MULTIPOLYGON (((1021815.8602332602 6280273.738639327, 1021798.214215742 6280473.505185462, 1021996.9954409291 6280491.610623427, 1022014.6415547684 6280291.844038989, 1021815.8602332602 6280273.738639327)));CRS3035RES200mN2276000E4076600;CRS3035RES1000mN2276000E4076000;0;CRS3035RES1000mN2276000E4076000;440017;06029;0;CRS3035RES200mN2276000E4076600;146.0;93.0;16.0;57.0;1.0;49.0;7.0;3796990.4;5113.0;88.0;5.0;2.0;53.0;35.0;3.0;0.0;0.0;2.0;0.0;6.0;4.0;6.0;18.0;37.0;18.0;31.0;22.0;2.0;0
carreau_pop_v2.329;MULTIPOLYGON (((1023622.5374330918 6280236.90687563, 1023604.8906679805 6280436.674320896, 1023803.6716256745 6280454.776491686, 1023821.3184871458 6280255.009008468, 1023622.5374330918 6280236.90687563)));CRS3035RES200mN2275800E4078400;CRS3035RES1000mN2275000E4078000;1;CRS3035RES2000mN2274000E4078000;184834;06029;0;CRS3035RES200mN2275800E4078400;20.0;10.0;0.9;2.7;0.0;8.2;0.0;631494.9;984.5;10.0;0.0;8.2;0.0;1.8;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;3.6;1.8;9.1;3.7;0.9;1
carreau_pop_v2.330;MULTIPOLYGON (((1020260.8983195715 6279729.348381649, 1020243.2533154468 6279929.115732437, 1020442.0350609652 6279947.223963533, 1020459.6801617716 6279747.456574189, 1020260.8983195715 6279729.348381649)));CRS3035RES200mN2275600E4075000;CRS3035RES1000mN2275000E4075000;1;CRS3035RES1000mN2275000E4075000;438500;06029;0;CRS3035RES200mN2275600E4075000;2.0;0.9;0.0;0.3;0.0;0.1;0.2;50949.4;41.1;0.9;0.0;0.8;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;0.2;0.1;0.6;0.5;0.2;0.1;0.1;0.0;0
